TheRunawayPancake_23_004|the pancake jumped over the fence and into the pen|the pancake jumped over the fence and into the pen
TheRunawayPancake_24_001|i said the fox the goat the pancake began|i said the fox the goat the pancake began
TheRunawayPancake_24_002|but before he could shout any more the pig snapped him up and swallowed him in one gulp|but before he could shout any more the pig snapped him up and swallowed him in one gulp
TheThreeLittlePigs_01_001|the three little pigs|the three little pigs
TheThreeLittlePigs_01_002|retold by susanna davidson|retold by susanna davidson
TheThreeLittlePigs_01_003|when you hear this sound|when you hear this sound
TheThreeLittlePigs_01_004|turn the page|turn the page
TheThreeLittlePigs_02_001|once upon a time there were three little pigs|once upon a time there were three little pigs
TheThreeLittlePigs_02_002|pinky percy and poppy|pinky percy and poppy
TheThreeLittlePigs_02_003|they lived with their mother in a pretty little house|they lived with their mother in a pretty little house
TheThreeLittlePigs_03_001|but the little pigs grew too big|but the little pigs grew too big
TheThreeLittlePigs_03_002|we want homes of our own they said|we want homes of our own they said
TheThreeLittlePigs_04_001|build strong safe houses|build strong safe houses
TheThreeLittlePigs_04_002|so they packed their bags and waved goodbye|so they packed their bags and waved goodbye
TheThreeLittlePigs_04_003|watch out for the big bad wolf called mother pig|watch out for the big bad wolf called mother pig
TheThreeLittlePigs_04_004|we will|we will
TheThreeLittlePigs_05_001|the three little pigs trotted along until|the three little pigs trotted along until
TheThreeLittlePigs_06_001|they met a man selling straw|they met a man selling straw
TheThreeLittlePigs_06_002|can i buy some straw|can i buy some straw
TheThreeLittlePigs_06_003|asked pinky pig|asked pinky pig
TheThreeLittlePigs_06_004|i'm going to build a house|i'm going to build a house
TheThreeLittlePigs_07_001|pinky pig worked very fast|pinky pig worked very fast
TheThreeLittlePigs_07_002|he made four straw walls a straw roof and a straw door|he made four straw walls a straw roof and a straw door
TheThreeLittlePigs_07_003|then he put down a soft straw floor|then he put down a soft straw floor
TheThreeLittlePigs_08_001|look at my house|look at my house
TheThreeLittlePigs_08_002|he said|he said
TheThreeLittlePigs_08_003|isn't it grand|isn't it grand
TheThreeLittlePigs_08_004|i am a clever pig|i am a clever pig
TheThreeLittlePigs_08_005|then he went inside and shut the door|then he went inside and shut the door
TheThreeLittlePigs_08_006|percy and poppy pig trotted on until|percy and poppy pig trotted on until
TheThreeLittlePigs_09_001|they met a man selling sticks|they met a man selling sticks
TheThreeLittlePigs_09_002|can i buy some sticks|can i buy some sticks
TheThreeLittlePigs_09_003|asked percy pig|asked percy pig
TheThreeLittlePigs_09_004|i'm going to build a house|i'm going to build a house
TheThreeLittlePigs_10_001|sticks are better than straw|sticks are better than straw
TheThreeLittlePigs_11_001|then he went inside and shut the door|then he went inside and shut the door
TheThreeLittlePigs_11_002|the wolf can't catch me now|the wolf can't catch me now
TheThreeLittlePigs_11_003|poppy pig trotted on until|poppy pig trotted on until
TheThreeLittlePigs_12_001|she saw some bricks for sale|she saw some bricks for sale
TheThreeLittlePigs_12_002|can i buy some bricks|can i buy some bricks
TheThreeLittlePigs_12_003|asked poppy pig|asked poppy pig
TheThreeLittlePigs_12_004|i'm going to build a house|i'm going to build a house
TheThreeLittlePigs_13_001|poppy pig worked hard|poppy pig worked hard
TheThreeLittlePigs_13_002|bricks are better than straw she said|bricks are better than straw she said
TheThreeLittlePigs_13_003|bricks are better than sticks|bricks are better than sticks
TheThreeLittlePigs_13_004|but they're so heavy|but they're so heavy
TheThreeLittlePigs_14_001|at last the brick house was finished|at last the brick house was finished
TheThreeLittlePigs_14_002|my house is the best of all|my house is the best of all
TheThreeLittlePigs_15_001|the next day the big bad wolf went to the straw house|the next day the big bad wolf went to the straw house
TheThreeLittlePigs_15_002|little pig little pig let me come in he called|little pig little pig let me come in he called
TheThreeLittlePigs_15_003|no|no
TheThreeLittlePigs_15_004|cried pinky pig|cried pinky pig
TheThreeLittlePigs_15_005|not by the hair on my chinny-chin-chin|not by the hair on my chinny-chin-chin
TheThreeLittlePigs_16_001|then i'll huff and i'll puff and i'll blow your house in said the wolf|then i'll huff and i'll puff and i'll blow your house in said the wolf
TheThreeLittlePigs_16_002|and he huffed and he puffed and he blew the house in|and he huffed and he puffed and he blew the house in
TheThreeLittlePigs_17_001|pinky ran as fast as he could to the stick house|pinky ran as fast as he could to the stick house
TheThreeLittlePigs_17_002|the wolf was just behind him|the wolf was just behind him
TheThreeLittlePigs_17_003|little pigs little pigs let me come in said the wolf|little pigs little pigs let me come in said the wolf
TheThreeLittlePigs_18_001|no|no
TheThreeLittlePigs_18_002|cried percy pig|cried percy pig
TheThreeLittlePigs_18_003|not by the hair on my chinny-chin-chin|not by the hair on my chinny-chin-chin
TheThreeLittlePigs_18_004|then i'll huff and i'll puff and i'll blow your house in said the wolf|then i'll huff and i'll puff and i'll blow your house in said the wolf
TheThreeLittlePigs_19_001|and he huffed and he puffed and he huffed and he puffed until at last he blew the house in|and he huffed and he puffed and he huffed and he puffed until at last he blew the house in
TheThreeLittlePigs_20_001|pinky and percy ran as fast as they could to the brick house|pinky and percy ran as fast as they could to the brick house
TheThreeLittlePigs_20_002|the wolf was just behind them|the wolf was just behind them
TheThreeLittlePigs_20_003|little pigs little pigs let me come in said the wolf|little pigs little pigs let me come in said the wolf
TheThreeLittlePigs_21_001|no|no
TheThreeLittlePigs_21_002|cried poppy pig|cried poppy pig
TheThreeLittlePigs_21_003|not by the hair on my chinny-chin-chin|not by the hair on my chinny-chin-chin
TheThreeLittlePigs_21_004|then i'll huff and i'll puff and i'll blow your house in said the wolf|then i'll huff and i'll puff and i'll blow your house in said the wolf
TheThreeLittlePigs_22_001|and he huffed and he puffed and he huffed huff puff huff and he puffed|and he huffed and he puffed and he huffed huff puff huff and he puffed
TheThreeLittlePigs_22_002|he huffed and puffed until|he huffed and puffed until
TheThreeLittlePigs_22_003|puff huff puff|puff huff puff
TheThreeLittlePigs_23_001|he ran out of puff|he ran out of puff
TheThreeLittlePigs_23_002|hee hee hee laughed the three little pigs|hee hee hee laughed the three little pigs
TheThreeLittlePigs_23_003|i'm coming to get you|i'm coming to get you
TheThreeLittlePigs_23_004|cried the wolf|cried the wolf
TheThreeLittlePigs_23_005|he jumped onto the roof|he jumped onto the roof
TheThreeLittlePigs_24_001|he slid down the chimney and landed splosh in poppy's cooking pot|he slid down the chimney and landed splosh in poppy's cooking pot
TheThreeLittlePigs_24_002|the three little pigs slammed on the lid|the three little pigs slammed on the lid
TheThreeLittlePigs_24_003|and that was the end of the big bad wolf|and that was the end of the big bad wolf
TheThreeLittlePigs_25_001|the three little pigs is a very old story|the three little pigs is a very old story
TheThreeLittlePigs_25_002|it was first written down around two hundred years ago but people were telling it to each other long before then|it was first written down around two hundred years ago but people were telling it to each other long before then
TheThreeLittlePigs_26_001|the three little pigs was read by lesley sims and produced by mary mackinnon with sound production by beth punter for the classical recording company|the three little pigs was read by lesley sims and produced by mary mackinnon with sound production by beth punter for the classical recording company
TheThreeLittlePigs_26_002|this is an usborne audio production|this is an usborne audio production
ThereWasACrookedMan_01_001|there was a crooked man|there was a crooked man
ThereWasACrookedMan_01_002|retold by russell punter|retold by russell punter
ThereWasACrookedMan_01_003|when you hear this sound|when you hear this sound
ThereWasACrookedMan_01_004|turn the page|turn the page
ThereWasACrookedMan_02_001|there was a crooked man and he walked a crooked mile|there was a crooked man and he walked a crooked mile
ThereWasACrookedMan_03_001|he found a crooked sixpence upon a crooked stile|he found a crooked sixpence upon a crooked stile
ThereWasACrookedMan_04_001|he bought a crooked cat which caught a crooked mouse|he bought a crooked cat which caught a crooked mouse
ThereWasACrookedMan_05_001|and they all lived together in a little crooked house|and they all lived together in a little crooked house
ThereWasACrookedMan_06_001|the crooked man was hungry|the crooked man was hungry
ThereWasACrookedMan_06_002|so he cooked a crooked fish|so he cooked a crooked fish
ThereWasACrookedMan_07_001|his crooked cat could smell it|his crooked cat could smell it
ThereWasACrookedMan_07_002|and she snatched it off the dish|and she snatched it off the dish
ThereWasACrookedMan_08_001|the crooked man was angry|the crooked man was angry
ThereWasACrookedMan_08_002|he chased his cat outside|he chased his cat outside
ThereWasACrookedMan_09_001|he couldn't see her anywhere|he couldn't see her anywhere
ThereWasACrookedMan_09_002|she'd found a place to hide|she'd found a place to hide
ThereWasACrookedMan_10_001|the man smelled something fishy|the man smelled something fishy
ThereWasACrookedMan_10_002|so he followed where it led|so he followed where it led
ThereWasACrookedMan_11_001|across his crooked garden into his crooked shed|across his crooked garden into his crooked shed
ThereWasACrookedMan_12_001|and there upon a sack snuggled up against each other|and there upon a sack snuggled up against each other
ThereWasACrookedMan_13_001|were thirteen hungry kittens and their kind but crooked mother|were thirteen hungry kittens and their kind but crooked mother
